departure_from,departure_weekday,departure_time,arrival_to,arrival_weekday,arrival_time,duration,class,price,carrier_id
wlS,0,06:30,dIB,0,10:30,240,CONFORT,110,ctm
wlS,0,08:30,dIB,0,12:15,225,CONFORT,110,ctm
wlS,0,12:00,dIB,0,16:15,255,CONFORT_PLUS,125,ctm
wlS,0,19:00,dIB,0,23:15,255,CONFORT,110,ctm
wlS,1,06:30,dIB,1,10:30,240,CONFORT,110,ctm
wlS,1,08:30,dIB,1,12:15,225,CONFORT,110,ctm
wlS,1,12:00,dIB,1,16:15,255,CONFORT_PLUS,125,ctm
wlS,1,19:00,dIB,1,23:15,255,CONFORT,110,ctm
wlS,2,06:30,dIB,2,10:30,240,CONFORT,110,ctm
wlS,2,08:30,dIB,2,12:15,225,CONFORT,110,ctm
wlS,2,12:00,dIB,2,16:15,255,CONFORT_PLUS,125,ctm
wlS,2,19:00,dIB,2,23:15,255,CONFORT,110,ctm
wlS,3,06:30,dIB,3,10:30,240,CONFORT,110,ctm
wlS,3,08:30,dIB,3,12:15,225,CONFORT,110,ctm
wlS,3,12:00,dIB,3,16:15,255,CONFORT_PLUS,125,ctm
wlS,3,19:00,dIB,3,23:15,255,CONFORT,110,ctm
wlS,4,06:30,dIB,4,10:30,240,CONFORT,110,ctm
wlS,4,08:30,dIB,4,12:15,225,CONFORT,110,ctm
wlS,4,12:00,dIB,4,16:15,255,CONFORT_PLUS,125,ctm
wlS,4,19:00,dIB,4,23:15,255,CONFORT,110,ctm
wlS,5,06:30,dIB,5,10:30,240,CONFORT,110,ctm
wlS,5,08:30,dIB,5,12:15,225,CONFORT,110,ctm
wlS,5,12:00,dIB,5,16:15,255,CONFORT_PLUS,125,ctm
wlS,5,19:00,dIB,5,23:15,255,CONFORT,110,ctm
wlS,6,06:30,dIB,6,10:30,240,CONFORT,110,ctm
wlS,6,08:30,dIB,6,12:15,225,CONFORT,110,ctm
wlS,6,12:00,dIB,6,16:15,255,CONFORT_PLUS,125,ctm
wlS,6,19:00,dIB,6,23:15,255,CONFORT,110,ctm
wlS,0,04:15,e7b,0,04:45,30,CONFORT,45,ctm
wlS,0,04:15,e7b,0,04:45,30,CONFORT,45,ctm
wlS,0,04:30,e7b,0,05:35,65,PREMIUM,65,ctm
wlS,0,04:45,e7b,0,05:30,45,CONFORT_PLUS,50,ctm
wlS,0,05:30,e7b,0,06:20,50,CONFORT_PLUS,50,ctm
wlS,0,07:00,e7b,0,08:25,85,CONFORT,45,ctm
wlS,0,09:30,e7b,0,10:20,50,CONFORT,45,ctm
wlS,0,10:45,e7b,0,11:45,60,CONFORT,45,ctm
wlS,0,11:00,e7b,0,12:10,70,CONFORT,45,ctm
wlS,0,11:15,e7b,0,12:20,65,CONFORT,45,ctm
wlS,0,11:20,e7b,0,12:15,55,CONFORT,45,ctm
wlS,0,11:45,e7b,0,12:30,45,CONFORT,45,ctm
wlS,0,12:45,e7b,0,13:30,45,CONFORT,45,ctm
wlS,0,13:15,e7b,0,14:00,45,CONFORT_PLUS,50,ctm
wlS,0,13:30,e7b,0,14:35,65,CONFORT_PLUS,50,ctm
wlS,0,15:00,e7b,0,16:20,80,CONFORT_PLUS,50,ctm
wlS,0,15:45,e7b,0,16:45,60,CONFORT_PLUS,50,ctm
wlS,0,16:30,e7b,0,17:30,60,PREMIUM,65,ctm
wlS,0,16:30,e7b,0,17:40,70,CONFORT,45,ctm
wlS,0,16:45,e7b,0,17:40,55,CONFORT_PLUS,50,ctm
wlS,0,17:30,e7b,0,18:10,40,CONFORT_PLUS,50,ctm
wlS,0,18:00,e7b,0,19:45,105,CONFORT_PLUS,50,ctm
wlS,0,18:45,e7b,0,19:45,60,CONFORT,45,ctm
wlS,0,20:00,e7b,0,20:45,45,CONFORT_PLUS,50,ctm
wlS,0,21:20,e7b,0,22:20,60,CONFORT_PLUS,50,ctm
wlS,0,21:30,e7b,0,22:20,50,CONFORT,45,ctm
wlS,1,04:15,e7b,1,04:45,30,CONFORT,45,ctm
wlS,1,04:15,e7b,1,04:45,30,CONFORT,45,ctm
wlS,1,04:30,e7b,1,05:35,65,PREMIUM,65,ctm
wlS,1,04:45,e7b,1,05:30,45,CONFORT_PLUS,50,ctm
wlS,1,05:30,e7b,1,06:20,50,CONFORT_PLUS,50,ctm
wlS,1,07:00,e7b,1,08:25,85,CONFORT,45,ctm
wlS,1,09:30,e7b,1,10:20,50,CONFORT,45,ctm
wlS,1,10:45,e7b,1,11:45,60,CONFORT,45,ctm
wlS,1,11:00,e7b,1,12:10,70,CONFORT,45,ctm
wlS,1,11:15,e7b,1,12:20,65,CONFORT,45,ctm
wlS,1,11:20,e7b,1,12:15,55,CONFORT,45,ctm
wlS,1,11:45,e7b,1,12:30,45,CONFORT,45,ctm
wlS,1,12:45,e7b,1,13:30,45,CONFORT,45,ctm
wlS,1,13:15,e7b,1,14:00,45,CONFORT_PLUS,50,ctm
wlS,1,13:30,e7b,1,14:35,65,CONFORT_PLUS,50,ctm
wlS,1,15:00,e7b,1,16:20,80,CONFORT_PLUS,50,ctm
wlS,1,15:45,e7b,1,16:45,60,CONFORT_PLUS,50,ctm
wlS,1,16:30,e7b,1,17:30,60,PREMIUM,65,ctm
wlS,1,16:30,e7b,1,17:40,70,CONFORT,45,ctm
wlS,1,16:45,e7b,1,17:40,55,CONFORT_PLUS,50,ctm
wlS,1,17:30,e7b,1,18:10,40,CONFORT_PLUS,50,ctm
wlS,1,18:00,e7b,1,19:45,105,CONFORT_PLUS,50,ctm
wlS,1,18:45,e7b,1,19:45,60,CONFORT,45,ctm
wlS,1,20:00,e7b,1,20:45,45,CONFORT_PLUS,50,ctm
wlS,1,21:20,e7b,1,22:20,60,CONFORT_PLUS,50,ctm
wlS,1,21:30,e7b,1,22:20,50,CONFORT,45,ctm
wlS,2,04:15,e7b,2,04:45,30,CONFORT,45,ctm
wlS,2,04:15,e7b,2,04:45,30,CONFORT,45,ctm
wlS,2,04:30,e7b,2,05:35,65,PREMIUM,65,ctm
wlS,2,04:45,e7b,2,05:30,45,CONFORT_PLUS,50,ctm
wlS,2,05:30,e7b,2,06:20,50,CONFORT_PLUS,50,ctm
wlS,2,07:00,e7b,2,08:25,85,CONFORT,45,ctm
wlS,2,09:30,e7b,2,10:20,50,CONFORT,45,ctm
wlS,2,10:45,e7b,2,11:45,60,CONFORT,45,ctm
wlS,2,11:00,e7b,2,12:10,70,CONFORT,45,ctm
wlS,2,11:15,e7b,2,12:20,65,CONFORT,45,ctm
wlS,2,11:20,e7b,2,12:15,55,CONFORT,45,ctm
wlS,2,11:45,e7b,2,12:30,45,CONFORT,45,ctm
wlS,2,12:45,e7b,2,13:30,45,CONFORT,45,ctm
wlS,2,13:15,e7b,2,14:00,45,CONFORT_PLUS,50,ctm
wlS,2,13:30,e7b,2,14:35,65,CONFORT_PLUS,50,ctm
wlS,2,15:00,e7b,2,16:20,80,CONFORT_PLUS,50,ctm
wlS,2,15:45,e7b,2,16:45,60,CONFORT_PLUS,50,ctm
wlS,2,16:30,e7b,2,17:30,60,PREMIUM,65,ctm
wlS,2,16:30,e7b,2,17:40,70,CONFORT,45,ctm
wlS,2,16:45,e7b,2,17:40,55,CONFORT_PLUS,50,ctm
wlS,2,17:30,e7b,2,18:10,40,CONFORT_PLUS,50,ctm
wlS,2,18:00,e7b,2,19:45,105,CONFORT_PLUS,50,ctm
wlS,2,18:45,e7b,2,19:45,60,CONFORT,45,ctm
wlS,2,20:00,e7b,2,20:45,45,CONFORT_PLUS,50,ctm
wlS,2,21:20,e7b,2,22:20,60,CONFORT_PLUS,50,ctm
wlS,2,21:30,e7b,2,22:20,50,CONFORT,45,ctm
wlS,3,04:15,e7b,3,04:45,30,CONFORT,45,ctm
wlS,3,04:15,e7b,3,04:45,30,CONFORT,45,ctm
wlS,3,04:30,e7b,3,05:35,65,PREMIUM,65,ctm
wlS,3,04:45,e7b,3,05:30,45,CONFORT_PLUS,50,ctm
wlS,3,05:30,e7b,3,06:20,50,CONFORT_PLUS,50,ctm
wlS,3,07:00,e7b,3,08:25,85,CONFORT,45,ctm
wlS,3,09:30,e7b,3,10:20,50,CONFORT,45,ctm
wlS,3,10:45,e7b,3,11:45,60,CONFORT,45,ctm
wlS,3,11:00,e7b,3,12:10,70,CONFORT,45,ctm
wlS,3,11:15,e7b,3,12:20,65,CONFORT,45,ctm
wlS,3,11:20,e7b,3,12:15,55,CONFORT,45,ctm
wlS,3,11:45,e7b,3,12:30,45,CONFORT,45,ctm
wlS,3,12:45,e7b,3,13:30,45,CONFORT,45,ctm
wlS,3,13:15,e7b,3,14:00,45,CONFORT_PLUS,50,ctm
wlS,3,13:30,e7b,3,14:35,65,CONFORT_PLUS,50,ctm
wlS,3,15:00,e7b,3,16:20,80,CONFORT_PLUS,50,ctm
wlS,3,15:45,e7b,3,16:45,60,CONFORT_PLUS,50,ctm
wlS,3,16:30,e7b,3,17:30,60,PREMIUM,65,ctm
wlS,3,16:30,e7b,3,17:40,70,CONFORT,45,ctm
wlS,3,16:45,e7b,3,17:40,55,CONFORT_PLUS,50,ctm
wlS,3,17:30,e7b,3,18:10,40,CONFORT_PLUS,50,ctm
wlS,3,18:00,e7b,3,19:45,105,CONFORT_PLUS,50,ctm
wlS,3,18:45,e7b,3,19:45,60,CONFORT,45,ctm
wlS,3,20:00,e7b,3,20:45,45,CONFORT_PLUS,50,ctm
wlS,3,21:20,e7b,3,22:20,60,CONFORT_PLUS,50,ctm
wlS,3,21:30,e7b,3,22:20,50,CONFORT,45,ctm
wlS,4,04:15,e7b,4,04:45,30,CONFORT,45,ctm
wlS,4,04:15,e7b,4,04:45,30,CONFORT,45,ctm
wlS,4,04:30,e7b,4,05:35,65,PREMIUM,65,ctm
wlS,4,04:45,e7b,4,05:30,45,CONFORT_PLUS,50,ctm
wlS,4,05:30,e7b,4,06:20,50,CONFORT_PLUS,50,ctm
wlS,4,07:00,e7b,4,08:25,85,CONFORT,45,ctm
wlS,4,09:30,e7b,4,10:20,50,CONFORT,45,ctm
wlS,4,10:45,e7b,4,11:45,60,CONFORT,45,ctm
wlS,4,11:00,e7b,4,12:10,70,CONFORT,45,ctm
wlS,4,11:15,e7b,4,12:20,65,CONFORT,45,ctm
wlS,4,11:20,e7b,4,12:15,55,CONFORT,45,ctm
wlS,4,11:45,e7b,4,12:30,45,CONFORT,45,ctm
wlS,4,12:45,e7b,4,13:30,45,CONFORT,45,ctm
wlS,4,13:15,e7b,4,14:00,45,CONFORT_PLUS,50,ctm
wlS,4,13:30,e7b,4,14:35,65,CONFORT_PLUS,50,ctm
wlS,4,15:00,e7b,4,16:20,80,CONFORT_PLUS,50,ctm
wlS,4,15:45,e7b,4,16:45,60,CONFORT_PLUS,50,ctm
wlS,4,16:30,e7b,4,17:30,60,PREMIUM,65,ctm
wlS,4,16:30,e7b,4,17:40,70,CONFORT,45,ctm
wlS,4,16:45,e7b,4,17:40,55,CONFORT_PLUS,50,ctm
wlS,4,17:30,e7b,4,18:10,40,CONFORT_PLUS,50,ctm
wlS,4,18:00,e7b,4,19:45,105,CONFORT_PLUS,50,ctm
wlS,4,18:45,e7b,4,19:45,60,CONFORT,45,ctm
wlS,4,20:00,e7b,4,20:45,45,CONFORT_PLUS,50,ctm
wlS,4,21:20,e7b,4,22:20,60,CONFORT_PLUS,50,ctm
wlS,4,21:30,e7b,4,22:20,50,CONFORT,45,ctm
wlS,5,04:15,e7b,5,04:45,30,CONFORT,45,ctm
wlS,5,04:15,e7b,5,04:45,30,CONFORT,45,ctm
wlS,5,04:30,e7b,5,05:35,65,PREMIUM,65,ctm
wlS,5,04:45,e7b,5,05:30,45,CONFORT_PLUS,50,ctm
wlS,5,05:30,e7b,5,06:20,50,CONFORT_PLUS,50,ctm
wlS,5,07:00,e7b,5,08:25,85,CONFORT,45,ctm
wlS,5,09:30,e7b,5,10:20,50,CONFORT,45,ctm
wlS,5,10:45,e7b,5,11:45,60,CONFORT,45,ctm
wlS,5,11:00,e7b,5,12:10,70,CONFORT,45,ctm
wlS,5,11:15,e7b,5,12:20,65,CONFORT,45,ctm
wlS,5,11:20,e7b,5,12:15,55,CONFORT,45,ctm
wlS,5,11:45,e7b,5,12:30,45,CONFORT,45,ctm
wlS,5,12:45,e7b,5,13:30,45,CONFORT,45,ctm
wlS,5,13:15,e7b,5,14:00,45,CONFORT_PLUS,50,ctm
wlS,5,13:30,e7b,5,14:35,65,CONFORT_PLUS,50,ctm
wlS,5,15:00,e7b,5,16:20,80,CONFORT_PLUS,50,ctm
wlS,5,15:45,e7b,5,16:45,60,CONFORT_PLUS,50,ctm
wlS,5,16:30,e7b,5,17:30,60,PREMIUM,65,ctm
wlS,5,16:30,e7b,5,17:40,70,CONFORT,45,ctm
wlS,5,16:45,e7b,5,17:40,55,CONFORT_PLUS,50,ctm
wlS,5,18:00,e7b,5,18:40,40,CONFORT_PLUS,50,ctm
wlS,5,18:00,e7b,5,19:45,105,CONFORT_PLUS,50,ctm
wlS,5,18:45,e7b,5,19:45,60,CONFORT,45,ctm
wlS,5,20:00,e7b,5,20:45,45,CONFORT_PLUS,50,ctm
wlS,5,21:20,e7b,5,22:20,60,CONFORT_PLUS,50,ctm
wlS,5,21:30,e7b,5,22:20,50,CONFORT,45,ctm
wlS,6,04:15,e7b,6,04:45,30,CONFORT,45,ctm
wlS,6,04:15,e7b,6,04:45,30,CONFORT,45,ctm
wlS,6,04:30,e7b,6,05:35,65,PREMIUM,65,ctm
wlS,6,04:45,e7b,6,05:30,45,CONFORT_PLUS,50,ctm
wlS,6,05:30,e7b,6,06:20,50,CONFORT_PLUS,50,ctm
wlS,6,07:00,e7b,6,08:25,85,CONFORT,45,ctm
wlS,6,09:30,e7b,6,10:20,50,CONFORT,45,ctm
wlS,6,10:45,e7b,6,11:45,60,CONFORT,45,ctm
wlS,6,11:00,e7b,6,12:10,70,CONFORT,45,ctm
wlS,6,11:15,e7b,6,12:20,65,CONFORT,45,ctm
wlS,6,11:45,e7b,6,12:30,45,CONFORT,45,ctm
wlS,6,12:45,e7b,6,13:30,45,CONFORT,45,ctm
wlS,6,13:15,e7b,6,14:00,45,CONFORT_PLUS,50,ctm
wlS,6,13:30,e7b,6,14:35,65,CONFORT_PLUS,50,ctm
wlS,6,15:00,e7b,6,16:20,80,CONFORT_PLUS,50,ctm
wlS,6,15:45,e7b,6,16:45,60,CONFORT_PLUS,50,ctm
wlS,6,16:30,e7b,6,17:30,60,PREMIUM,65,ctm
wlS,6,16:30,e7b,6,17:40,70,CONFORT,45,ctm
wlS,6,16:45,e7b,6,17:40,55,CONFORT_PLUS,50,ctm
wlS,6,18:00,e7b,6,18:40,40,CONFORT_PLUS,50,ctm
wlS,6,18:00,e7b,6,19:45,105,CONFORT_PLUS,50,ctm
wlS,6,18:45,e7b,6,19:45,60,CONFORT,45,ctm
wlS,6,19:15,e7b,6,19:25,10,CONFORT,45,ctm
wlS,6,20:00,e7b,6,20:45,45,CONFORT_PLUS,50,ctm
wlS,6,21:20,e7b,6,22:20,60,CONFORT_PLUS,50,ctm
wlS,6,21:30,e7b,6,22:20,50,CONFORT,45,ctm
wlS,0,09:30,itC,0,11:15,105,CONFORT,45,ctm
wlS,0,10:45,itC,0,12:40,115,CONFORT,45,ctm
wlS,0,11:00,itC,0,13:10,130,CONFORT,45,ctm
wlS,0,11:45,itC,0,13:40,115,CONFORT,45,ctm
wlS,0,14:15,itC,0,16:25,130,CONFORT_PLUS,50,ctm
wlS,0,15:00,itC,0,17:35,155,CONFORT_PLUS,50,ctm
wlS,0,15:45,itC,0,17:50,125,CONFORT_PLUS,50,ctm
wlS,0,19:00,itC,0,20:50,110,CONFORT,45,ctm
wlS,0,21:30,itC,0,23:15,105,CONFORT,45,ctm
wlS,1,09:30,itC,1,11:15,105,CONFORT,45,ctm
wlS,1,10:45,itC,1,12:40,115,CONFORT,45,ctm
wlS,1,11:00,itC,1,13:10,130,CONFORT,45,ctm
wlS,1,11:45,itC,1,13:40,115,CONFORT,45,ctm
wlS,1,14:15,itC,1,16:25,130,CONFORT_PLUS,50,ctm
wlS,1,15:00,itC,1,17:35,155,CONFORT_PLUS,50,ctm
wlS,1,15:45,itC,1,17:50,125,CONFORT_PLUS,50,ctm
wlS,1,19:00,itC,1,20:50,110,CONFORT,45,ctm
wlS,1,21:30,itC,1,23:15,105,CONFORT,45,ctm
wlS,2,09:30,itC,2,11:15,105,CONFORT,45,ctm
wlS,2,10:45,itC,2,12:40,115,CONFORT,45,ctm
wlS,2,11:00,itC,2,13:10,130,CONFORT,45,ctm
wlS,2,11:45,itC,2,13:40,115,CONFORT,45,ctm
wlS,2,14:15,itC,2,16:25,130,CONFORT_PLUS,50,ctm
wlS,2,15:00,itC,2,17:35,155,CONFORT_PLUS,50,ctm
wlS,2,15:45,itC,2,17:50,125,CONFORT_PLUS,50,ctm
wlS,2,19:00,itC,2,20:50,110,CONFORT,45,ctm
wlS,2,21:30,itC,2,23:15,105,CONFORT,45,ctm
wlS,3,09:30,itC,3,11:15,105,CONFORT,45,ctm
wlS,3,10:45,itC,3,12:40,115,CONFORT,45,ctm
wlS,3,11:00,itC,3,13:10,130,CONFORT,45,ctm
wlS,3,11:45,itC,3,13:40,115,CONFORT,45,ctm
wlS,3,14:15,itC,3,16:25,130,CONFORT_PLUS,50,ctm
wlS,3,15:00,itC,3,17:35,155,CONFORT_PLUS,50,ctm
wlS,3,15:45,itC,3,17:50,125,CONFORT_PLUS,50,ctm
wlS,3,19:00,itC,3,20:50,110,CONFORT,45,ctm
wlS,3,21:30,itC,3,23:15,105,CONFORT,45,ctm
wlS,4,09:30,itC,4,11:15,105,CONFORT,45,ctm
wlS,4,10:45,itC,4,12:40,115,CONFORT,45,ctm
wlS,4,11:00,itC,4,13:10,130,CONFORT,45,ctm
wlS,4,11:45,itC,4,13:40,115,CONFORT,45,ctm
wlS,4,14:15,itC,4,16:25,130,CONFORT_PLUS,50,ctm
wlS,4,15:00,itC,4,17:35,155,CONFORT_PLUS,50,ctm
wlS,4,15:45,itC,4,17:50,125,CONFORT_PLUS,50,ctm
wlS,4,19:00,itC,4,20:50,110,CONFORT,45,ctm
wlS,4,21:30,itC,4,23:15,105,CONFORT,45,ctm
wlS,5,09:30,itC,5,11:15,105,CONFORT,45,ctm
wlS,5,10:45,itC,5,12:40,115,CONFORT,45,ctm
wlS,5,11:00,itC,5,13:10,130,CONFORT,45,ctm
wlS,5,11:45,itC,5,13:40,115,CONFORT,45,ctm
wlS,5,14:15,itC,5,16:25,130,CONFORT_PLUS,50,ctm
wlS,5,15:00,itC,5,17:35,155,CONFORT_PLUS,50,ctm
wlS,5,15:45,itC,5,17:50,125,CONFORT_PLUS,50,ctm
wlS,5,19:00,itC,5,20:50,110,CONFORT,45,ctm
wlS,5,21:30,itC,5,23:15,105,CONFORT,45,ctm
wlS,6,09:30,itC,6,11:15,105,CONFORT,45,ctm
wlS,6,10:45,itC,6,12:40,115,CONFORT,45,ctm
wlS,6,11:00,itC,6,13:10,130,CONFORT,45,ctm
wlS,6,11:45,itC,6,13:40,115,CONFORT,45,ctm
wlS,6,14:15,itC,6,16:25,130,CONFORT_PLUS,50,ctm
wlS,6,15:00,itC,6,17:35,155,CONFORT_PLUS,50,ctm
wlS,6,15:45,itC,6,17:50,125,CONFORT_PLUS,50,ctm
wlS,6,19:00,itC,6,20:50,110,CONFORT,45,ctm
wlS,6,21:30,itC,6,23:15,105,CONFORT,45,ctm
wlS,0,04:15,tBK,0,05:30,75,CONFORT,45,ctm
wlS,0,04:15,tBK,0,05:30,75,CONFORT,45,ctm
wlS,0,04:15,tBK,0,06:00,105,CONFORT,45,ctm
wlS,0,04:30,tBK,0,05:45,75,PREMIUM,65,ctm
wlS,0,04:45,tBK,0,06:45,120,CONFORT_PLUS,50,ctm
wlS,0,05:30,tBK,0,07:00,90,CONFORT_PLUS,50,ctm
wlS,0,07:00,tBK,0,08:45,105,CONFORT,45,ctm
wlS,0,09:30,tBK,0,10:50,80,CONFORT,45,ctm
wlS,0,10:45,tBK,0,12:10,85,CONFORT,45,ctm
wlS,0,11:00,tBK,0,12:30,90,CONFORT,45,ctm
wlS,0,11:15,tBK,0,13:00,105,CONFORT,45,ctm
wlS,0,11:20,tBK,0,12:50,90,CONFORT,45,ctm
wlS,0,11:45,tBK,0,13:00,75,CONFORT,45,ctm
wlS,0,12:45,tBK,0,14:00,75,CONFORT,45,ctm
wlS,0,12:50,tBK,0,14:30,100,CONFORT,45,ctm
wlS,0,13:15,tBK,0,14:30,75,CONFORT_PLUS,50,ctm
wlS,0,13:30,tBK,0,15:05,95,CONFORT_PLUS,50,ctm
wlS,0,14:15,tBK,0,16:00,105,CONFORT_PLUS,50,ctm
wlS,0,15:00,tBK,0,17:00,120,CONFORT_PLUS,50,ctm
wlS,0,15:45,tBK,0,17:20,95,CONFORT_PLUS,50,ctm
wlS,0,16:30,tBK,0,18:00,90,PREMIUM,65,ctm
wlS,0,16:30,tBK,0,18:15,105,CONFORT,45,ctm
wlS,0,16:45,tBK,0,18:15,90,CONFORT_PLUS,50,ctm
wlS,0,17:30,tBK,0,18:35,65,CONFORT_PLUS,50,ctm
